1.000000,846.335115
2.000000,734.601525
3.000000,641.300647
4.000000,563.323353
5.000000,498.091151
6.000000,443.464489
7.000000,397.667563
8.000000,359.226097
9.000000,326.915806
10.000000,299.719695
11.000000,276.792673
12.000000,257.432234
13.000000,241.054161
14.000000,227.172384
15.000000,215.382290
16.000000,205.346887
17.000000,196.785333
18.000000,189.463421
19.000000,183.185696
20.000000,177.788911
21.000000,173.136599
22.000000,169.114573
23.000000,165.627189
24.000000,162.594241
25.000000,159.948392
26.000000,157.633029
27.000000,155.600489
28.000000,153.810582
29.000000,152.229366
30.000000,150.828120
31.000000,149.582497
32.000000,148.471820
33.000000,147.478487
34.000000,146.587483
35.000000,145.785968
36.000000,145.062938
37.000000,144.408935
38.000000,143.815813
39.000000,143.276533
40.000000,142.784998
41.000000,142.335912
42.000000,141.924663
43.000000,141.547220
44.000000,141.200054
45.000000,140.880061
46.000000,140.584512
47.000000,140.310991
48.000000,140.057363
49.000000,139.821728
50.000000,139.602397
51.000000,139.397862
52.000000,139.206774
53.000000,139.027924
54.000000,138.860226
55.000000,138.702703
56.000000,138.554472
57.000000,138.414738
58.000000,138.282780
59.000000,138.157944
60.000000,138.039639
61.000000,137.927325
62.000000,137.820513
63.000000,137.718757
64.000000,137.621648
65.000000,137.528818
66.000000,137.439925
67.000000,137.354659
68.000000,137.272738
69.000000,137.193902
70.000000,137.117912
71.000000,137.044550
72.000000,136.973617
73.000000,136.904929
74.000000,136.838318
75.000000,136.773630
76.000000,136.710721
77.000000,136.649462
78.000000,136.589733
79.000000,136.531424
80.000000,136.474433
81.000000,136.418666
82.000000,136.364040
83.000000,136.310473
84.000000,136.257894
85.000000,136.206236
86.000000,136.155438
87.000000,136.105442
88.000000,136.056196
89.000000,136.007652
90.000000,135.959767
91.000000,135.912499
92.000000,135.865810
93.000000,135.819666
94.000000,135.774035
95.000000,135.728887
96.000000,135.684196
97.000000,135.639936
98.000000,135.596083
99.000000,135.552618
100.000000,135.509520
