5845636.000000,2.990030,-32.947206,1.181115
5845637.000000,2.990030,-32.947206,1.181115
5845638.000000,2.990030,-32.947206,1.181115
5845639.000000,2.990030,-32.947206,1.181115
5845640.000000,2.990030,-32.947206,1.181115
5845641.000000,2.990030,-32.947206,1.181115
5845642.000000,2.990030,-32.947206,1.181115
5845643.000000,2.990030,-32.947206,1.181115
5845644.000000,2.990030,-32.947206,1.181115
5845645.000000,2.990030,-32.947206,1.181115
5845646.000000,2.990030,-32.947206,1.181115
5845647.000000,2.990030,-32.947206,1.181115
5845648.000000,2.990030,-32.947206,1.181115
5845649.000000,2.990030,-32.947206,1.181115
5845650.000000,2.990030,-32.947206,1.181115
5845651.000000,2.990030,-32.947206,1.181115
5845652.000000,2.990030,-32.947206,1.181115
5845653.000000,2.990030,-32.947206,1.181115
5845654.000000,2.990030,-32.947206,1.181115
5845655.000000,2.990030,-32.947206,1.181115
5845656.000000,2.990030,-32.947206,1.181115
5845657.000000,2.990030,-32.947206,1.181115
5845658.000000,2.990030,-32.947206,1.181115
5845659.000000,2.990030,-32.947206,1.181115
5845660.000000,2.990030,-32.947206,1.181115
5845661.000000,2.990030,-32.947206,1.181115
5845662.000000,2.990030,-32.947206,1.181115
5845663.000000,2.990030,-32.947206,1.181115
5845664.000000,2.990030,-32.947206,1.181115
5845665.000000,2.990030,-32.947206,1.181115
5845666.000000,2.990030,-32.947206,1.181115
5845667.000000,2.990030,-32.947206,1.181115
5845668.000000,2.990030,-32.947206,1.181115
5845669.000000,2.990030,-32.947206,1.181115
5845670.000000,2.990030,-32.947206,1.181115
5845671.000000,2.990030,-32.947206,1.181115
5845672.000000,2.990030,-32.947206,1.181115
5845673.000000,2.990030,-32.947206,1.181115
5845674.000000,2.990030,-32.947206,1.181115
5845675.000000,2.990030,-32.947206,1.181115
5845676.000000,2.990030,-32.947206,1.181115
5845677.000000,2.990030,-32.947206,1.181115
5845678.000000,2.990030,-32.947206,1.181115
5845679.000000,2.990030,-32.947206,1.181115
5845680.000000,2.990030,-32.947206,1.181115
5845681.000000,2.990030,-32.947206,1.181115
5845682.000000,2.990030,-32.947206,1.181115
5845683.000000,2.990030,-32.947206,1.181115
5845684.000000,2.990030,-32.947206,1.181115
5845685.000000,2.990030,-32.947206,1.181115
5845686.000000,2.990030,-32.947206,1.181115
5845687.000000,2.990030,-32.947206,1.181115
5845688.000000,2.990030,-32.947206,1.181115
5845689.000000,2.990030,-32.947206,1.181115
5845690.000000,2.990030,-32.947206,1.181115
5845691.000000,2.990030,-32.947206,1.181115
5845692.000000,2.990030,-32.947206,1.181115
5845693.000000,2.990030,-32.947206,1.181115
5845694.000000,2.990030,-32.947206,1.181115
5845695.000000,2.990030,-32.947206,1.181115
5845696.000000,2.990030,-32.947206,1.181115
5845697.000000,2.990030,-32.947206,1.181115
5845698.000000,2.990030,-32.947206,1.181115
5845699.000000,2.990030,-32.947206,1.181115
5845700.000000,2.990030,-32.947206,1.181115
5845701.000000,2.990030,-32.947206,1.181115
5845702.000000,2.990030,-32.947206,1.181115
5845703.000000,2.990030,-32.947206,1.181115
5845704.000000,2.990030,-32.947206,1.181115
5845705.000000,2.990030,-32.947206,1.181115
5845706.000000,2.990030,-32.947206,1.181115
5845707.000000,2.990030,-32.947206,1.181115
5845708.000000,2.990030,-32.947206,1.181115
5845709.000000,2.990030,-32.947206,1.181115
5845710.000000,2.990030,-32.947206,1.181115
5845711.000000,2.990030,-32.947206,1.181115
5845712.000000,2.990030,-32.947206,1.181115
5845713.000000,2.990030,-32.947206,1.181115
5845714.000000,2.990030,-32.947206,1.181115
5845715.000000,2.990030,-32.947206,1.181115
5845716.000000,2.990030,-32.947206,1.181115
5845717.000000,2.990030,-32.947206,1.181115
5845718.000000,2.990030,-32.947206,1.181115
5845719.000000,2.990030,-32.947206,1.181115
5845720.000000,2.990030,-32.947206,1.181115
5845721.000000,2.990030,-32.947206,1.181115
5845722.000000,2.990030,-32.947206,1.181115
5845723.000000,2.990030,-32.947206,1.181115
5845724.000000,2.990030,-32.947206,1.181115
5845725.000000,2.990030,-32.947206,1.181115
5845726.000000,2.990030,-32.947206,1.181115
5845727.000000,2.990030,-32.947206,1.181115
5845728.000000,2.990030,-32.947206,1.181115
5845729.000000,2.990030,-32.947206,1.181115
5845730.000000,2.990030,-32.947206,1.181115
5845731.000000,2.990030,-32.947206,1.181115
5845732.000000,2.990030,-32.947206,1.181115
5845733.000000,2.990030,-32.947206,1.181115
5845734.000000,2.990030,-32.947206,1.181115
5845735.000000,2.990030,-32.947206,1.181115
