70.000000,49.120000
84.000000,65.200000
54.000000,30.370000
59.000000,32.290000
53.000000,28.480000
77.000000,55.070000
88.000000,69.780000
64.000000,40.940000
61.000000,38.210000
87.000000,70.430000
86.000000,71.460000
52.000000,28.050000
79.000000,64.630000
68.000000,46.900000
81.000000,65.860000
78.000000,57.250000
74.000000,55.280000
61.000000,38.100000
64.000000,44.850000
77.000000,54.100000
78.000000,61.220000
87.000000,68.000000
77.000000,59.480000
92.000000,77.410000
69.000000,51.380000
65.000000,42.100000
65.000000,43.280000
67.000000,46.040000
78.000000,62.580000
99.000000,89.290000
97.000000,82.500000
74.000000,54.260000
72.000000,52.470000
80.000000,55.470000
79.000000,61.710000
80.000000,62.790000
86.000000,67.970000
66.000000,47.360000
79.000000,59.490000
65.000000,42.720000
66.000000,40.650000
90.000000,73.940000
82.000000,66.060000
81.000000,62.320000
66.000000,42.160000
86.000000,69.900000
70.000000,52.670000
67.000000,42.940000
78.000000,58.130000
54.000000,30.090000
83.000000,62.580000
48.000000,22.290000
75.000000,57.840000
81.000000,61.520000
84.000000,68.280000
73.000000,53.970000
88.000000,74.690000
87.000000,70.290000
46.000000,19.810000
66.000000,48.260000
101.000000,85.020000
52.000000,28.820000
50.000000,27.290000
52.000000,29.390000
89.000000,73.160000
64.000000,44.070000
90.000000,75.940000
79.000000,62.520000
67.000000,50.620000
60.000000,40.950000
48.000000,23.780000
75.000000,55.910000
67.000000,48.650000
75.000000,58.620000
72.000000,50.790000
85.000000,64.960000
63.000000,39.170000
64.000000,41.210000
89.000000,73.320000
66.000000,47.520000
85.000000,62.990000
54.000000,29.750000
69.000000,49.880000
95.000000,80.970000
68.000000,49.600000
52.000000,30.670000
82.000000,65.490000
96.000000,80.020000
70.000000,49.320000
85.000000,69.710000
89.000000,71.510000
73.000000,54.400000
74.000000,50.640000
43.000000,15.880000
81.000000,59.470000
72.000000,57.180000
82.000000,66.150000
48.000000,25.010000
84.000000,67.580000
71.000000,54.590000
65.000000,44.310000
74.000000,53.440000
55.000000,33.910000
72.000000,51.260000
70.000000,50.870000
85.000000,61.820000
78.000000,59.620000
66.000000,47.680000
80.000000,59.910000
86.000000,69.660000
85.000000,67.880000
76.000000,53.480000
45.000000,21.620000
58.000000,36.790000
92.000000,75.040000
79.000000,57.440000
86.000000,68.350000
77.000000,56.430000
72.000000,50.010000
45.000000,19.230000
77.000000,56.330000
90.000000,74.800000
