8230.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8231.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8232.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8233.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8234.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8235.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8236.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8237.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8238.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8239.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8240.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8241.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8242.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8243.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8244.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8245.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8246.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8247.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8248.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8249.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8250.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
8251.000000,0.004622,0.057033,0.185836,0.030546,0.026487,0.204550,0.037360,0.216821,-0.159789,0.011192,0.004131,0.017230,0.024480
