3661690.000000,2.704373,-33.657642,1.191899
3661691.000000,2.704373,-33.657642,1.191899
3661692.000000,2.704373,-33.657642,1.191899
3661693.000000,2.704373,-33.657642,1.191899
3661694.000000,2.704373,-33.657642,1.191899
3661695.000000,2.704373,-33.657642,1.191899
3661696.000000,2.704373,-33.657642,1.191899
3661697.000000,2.704373,-33.657642,1.191899
3661698.000000,2.704373,-33.657642,1.191899
3661699.000000,2.704373,-33.657642,1.191899
3661700.000000,2.704373,-33.657642,1.191899
3661701.000000,2.704373,-33.657642,1.191899
3661702.000000,2.704373,-33.657642,1.191899
3661703.000000,2.704373,-33.657642,1.191899
3661704.000000,2.704373,-33.657642,1.191899
3661705.000000,2.704373,-33.657642,1.191899
3661706.000000,2.704373,-33.657642,1.191899
3661707.000000,2.704373,-33.657642,1.191899
3661708.000000,2.704373,-33.657642,1.191899
3661709.000000,2.704373,-33.657642,1.191899
3661710.000000,2.704373,-33.657642,1.191899
3661711.000000,2.704373,-33.657642,1.191899
3661712.000000,2.704373,-33.657642,1.191899
3661713.000000,2.704373,-33.657642,1.191899
3661714.000000,2.704373,-33.657642,1.191899
3661715.000000,2.704373,-33.657642,1.191899
3661716.000000,2.704373,-33.657642,1.191899
3661717.000000,2.704373,-33.657642,1.191899
3661718.000000,2.704373,-33.657642,1.191899
3661719.000000,2.704373,-33.657642,1.191899
3661720.000000,2.704373,-33.657642,1.191899
3661721.000000,2.704373,-33.657642,1.191899
3661722.000000,2.704373,-33.657642,1.191899
3661723.000000,2.704373,-33.657642,1.191899
3661724.000000,2.704373,-33.657642,1.191899
3661725.000000,2.704373,-33.657642,1.191899
3661726.000000,2.704373,-33.657642,1.191899
3661727.000000,2.704373,-33.657642,1.191899
3661728.000000,2.704373,-33.657642,1.191899
3661729.000000,2.704373,-33.657642,1.191899
3661730.000000,2.704373,-33.657642,1.191899
3661731.000000,2.704373,-33.657642,1.191899
3661732.000000,2.704373,-33.657642,1.191899
3661733.000000,2.704373,-33.657642,1.191899
3661734.000000,2.704373,-33.657642,1.191899
3661735.000000,2.704373,-33.657642,1.191899
3661736.000000,2.704373,-33.657642,1.191899
3661737.000000,2.704373,-33.657642,1.191899
3661738.000000,2.704373,-33.657642,1.191899
3661739.000000,2.704373,-33.657642,1.191899
3661740.000000,2.704373,-33.657642,1.191899
3661741.000000,2.704373,-33.657642,1.191899
3661742.000000,2.704373,-33.657642,1.191899
3661743.000000,2.704373,-33.657642,1.191899
3661744.000000,2.704373,-33.657642,1.191899
3661745.000000,2.704373,-33.657642,1.191899
3661746.000000,2.704373,-33.657642,1.191899
3661747.000000,2.704373,-33.657642,1.191899
3661748.000000,2.704373,-33.657642,1.191899
3661749.000000,2.704373,-33.657642,1.191899
3661750.000000,2.704373,-33.657642,1.191899
3661751.000000,2.704373,-33.657642,1.191899
3661752.000000,2.704373,-33.657642,1.191899
3661753.000000,2.704373,-33.657642,1.191899
3661754.000000,2.704373,-33.657642,1.191899
3661755.000000,2.704373,-33.657642,1.191899
3661756.000000,2.704373,-33.657642,1.191899
3661757.000000,2.704373,-33.657642,1.191899
3661758.000000,2.704373,-33.657642,1.191899
3661759.000000,2.704373,-33.657642,1.191899
3661760.000000,2.704373,-33.657642,1.191899
3661761.000000,2.704373,-33.657642,1.191899
3661762.000000,2.704373,-33.657642,1.191899
3661763.000000,2.704373,-33.657642,1.191899
3661764.000000,2.704373,-33.657642,1.191899
3661765.000000,2.704373,-33.657642,1.191899
3661766.000000,2.704373,-33.657642,1.191899
3661767.000000,2.704373,-33.657642,1.191899
3661768.000000,2.704373,-33.657642,1.191899
3661769.000000,2.704373,-33.657642,1.191899
3661770.000000,2.704373,-33.657642,1.191899
3661771.000000,2.704373,-33.657642,1.191899
3661772.000000,2.704373,-33.657642,1.191899
3661773.000000,2.704373,-33.657642,1.191899
3661774.000000,2.704373,-33.657642,1.191899
3661775.000000,2.704373,-33.657642,1.191899
3661776.000000,2.704373,-33.657642,1.191899
3661777.000000,2.704373,-33.657642,1.191899
3661778.000000,2.704373,-33.657642,1.191899
3661779.000000,2.704373,-33.657642,1.191899
3661780.000000,2.704373,-33.657642,1.191899
3661781.000000,2.704373,-33.657642,1.191899
3661782.000000,2.704373,-33.657642,1.191899
3661783.000000,2.704373,-33.657642,1.191899
3661784.000000,2.704373,-33.657642,1.191899
3661785.000000,2.704373,-33.657642,1.191899
3661786.000000,2.704373,-33.657642,1.191899
3661787.000000,2.704373,-33.657642,1.191899
3661788.000000,2.704373,-33.657642,1.191899
3661789.000000,2.704373,-33.657642,1.191899
