0,1
103.000000,41.263257
114.000000,116.803008
74.000000,80.445986
88.000000,24.404221
66.000000,69.766069
49.000000,10.762543
92.000000,12.050499
10.000000,13.823812
94.000000,10.025647
100.000000,23.998914
71.000000,80.968859
29.000000,35.352530
105.000000,55.321296
41.000000,16.462370
47.000000,10.003206
23.000000,32.967735
73.000000,81.276224
44.000000,11.880935
77.000000,74.143126
33.000000,31.570992
102.000000,34.903096
38.000000,22.408653
113.000000,111.774623
106.000000,62.796819
19.000000,27.296118
67.000000,73.035344
79.000000,67.115223
43.000000,13.169059
34.000000,30.027707
93.000000,10.642058
61.000000,48.909842
51.000000,13.330364
65.000000,66.099416
91.000000,14.199859
30.000000,34.804654
90.000000,17.026572
39.000000,20.363925
116.000000,124.319679
75.000000,78.965182
55.000000,23.820327
16.000000,22.266672
54.000000,20.574515
109.000000,85.530705
89.000000,20.456037
48.000000,10.163562
27.000000,35.606239
118.000000,127.981014
85.000000,38.416623
56.000000,27.424298
99.000000,19.608744
21.000000,30.393335
24.000000,33.979537
32.000000,32.897756
84.000000,43.473796
101.000000,29.120409
13.000000,17.551845
82.000000,53.550232
11.000000,14.928321
50.000000,11.815807
63.000000,57.857593
110.000000,92.780590
60.000000,44.365001
76.000000,76.853504
104.000000,48.104895
26.000000,35.319152
87.000000,28.779401
96.000000,11.304037
12.000000,16.175197
120.000000,127.459569
70.000000,79.853765
80.000000,62.920376
36.000000,26.425018
119.000000,128.252265
20.000000,28.893266
98.000000,16.005411
78.000000,70.878386
107.000000,70.408887
81.000000,58.370361
18.000000,25.636543
57.000000,31.339094
46.000000,10.257757
31.000000,33.982124
62.000000,53.433182
14.000000,19.041007
40.000000,18.363930
97.000000,13.229063
52.000000,15.304151
64.000000,62.105241
108.000000,78.030137
