1.000000,1514.492545
2.000000,609.139480
3.000000,252.927984
4.000000,112.776304
5.000000,57.633385
6.000000,35.937173
7.000000,27.400573
8.000000,24.041622
9.000000,22.719819
10.000000,22.199532
11.000000,21.994601
12.000000,21.913747
13.000000,21.881712
14.000000,21.868884
15.000000,21.863613
16.000000,21.861315
17.000000,21.860188
18.000000,21.859520
19.000000,21.859034
20.000000,21.858619
21.000000,21.858232
22.000000,21.857856
23.000000,21.857485
24.000000,21.857115
25.000000,21.856746
26.000000,21.856377
27.000000,21.856008
28.000000,21.855639
29.000000,21.855271
30.000000,21.854902
31.000000,21.854533
32.000000,21.854165
33.000000,21.853796
34.000000,21.853428
35.000000,21.853059
36.000000,21.852690
37.000000,21.852322
38.000000,21.851953
39.000000,21.851584
40.000000,21.851216
41.000000,21.850847
42.000000,21.850479
43.000000,21.850110
44.000000,21.849742
45.000000,21.849373
46.000000,21.849004
47.000000,21.848636
48.000000,21.848267
49.000000,21.847899
50.000000,21.847530
51.000000,21.847162
52.000000,21.846793
53.000000,21.846425
54.000000,21.846056
55.000000,21.845688
56.000000,21.845319
57.000000,21.844951
58.000000,21.844582
59.000000,21.844214
60.000000,21.843846
61.000000,21.843477
62.000000,21.843109
63.000000,21.842740
64.000000,21.842372
65.000000,21.842003
66.000000,21.841635
67.000000,21.841267
68.000000,21.840898
69.000000,21.840530
70.000000,21.840162
71.000000,21.839793
72.000000,21.839425
73.000000,21.839056
74.000000,21.838688
75.000000,21.838320
76.000000,21.837951
77.000000,21.837583
78.000000,21.837215
79.000000,21.836846
80.000000,21.836478
81.000000,21.836110
82.000000,21.835742
83.000000,21.835373
84.000000,21.835005
85.000000,21.834637
86.000000,21.834268
87.000000,21.833900
88.000000,21.833532
89.000000,21.833164
90.000000,21.832795
91.000000,21.832427
92.000000,21.832059
93.000000,21.831691
94.000000,21.831323
95.000000,21.830954
96.000000,21.830586
97.000000,21.830218
98.000000,21.829850
99.000000,21.829482
100.000000,21.829114
